"","ts_year","group_name","t","t_cf","x1","x2","x3","x4","x5","x6","y","te_true"
"17",1916,1,1,0,3.56217394399656,3.08784466179385,0.51322067860343,0.335489371690054,10.6141322468654,-23.2072021927336,17.075283848222,8.16176041308291
"18",1917,1,1,0,6.26681003731254,1.2836852637057,0.847667457483309,-0.150677180844107,13.2846882483953,9.8233429787706,52.9931228311043,20.1144021030064
"19",1918,1,0,1,5.9498963436927,1.39141290851161,1.03084013789895,0.465424947649978,22.4620535111301,29.7920253664126,60.7871724604335,45.1765614065544
"20",1919,1,0,1,4.33929525335791,0.3278821073775,0.48888617985592,1.77182028965329,25.209316094338,33.5743657219449,71.2900983022193,90.7097544889026
"21",1920,1,0,1,2.51945715523384,1.64371478438591,0.836512294004987,1.33681516873664,19.1161282557212,-22.2272830820864,8.25042750665807,6.33117642468525
"22",1921,1,0,1,5.3505491707015,1.88591492113735,0.498645233713904,0.405193010684723,17.0082994362797,31.4888760930104,68.4344169945586,41.06887543848
"23",1922,1,1,0,3.43973288120572,1.41184565047691,1.06842836554982,0.0578876411243413,11.5030441400213,-19.567419002836,3.65286297264508,5.14769765872937
"24",1923,1,0,1,4.15341070470105,1.28415592940609,0.599721844497488,1.66992464498699,19.0630159726446,23.2935916431575,63.9848693523345,64.5420207166367
"25",1924,1,1,0,0.964475588697204,1.32321437380532,1.16608166309589,0.747202399342418,18.4089620250629,-3.66814517799171,43.1493838469452,19.3732399342752
"26",1925,1,0,1,4.66064909681577,1.02214646444606,0.940220679817727,1.0823551358107,14.992820692806,-8.66709407818242,17.651818137485,18.0286403643028
"27",1926,1,1,0,3.30794213578052,0.59331594781772,1.04973436224154,0.855408868809687,10.0903882446121,18.0482736728941,71.0955963066182,38.8734959869968
"28",1927,1,0,1,3.73448633822554,0.562426640102473,1.53338322950597,0.905385912161451,24.3322967904321,-3.87073935062599,28.7581582589844,19.6004918194905
"29",1928,1,0,1,3.90101569321749,0.806100866927543,1.20324538853321,0.654147946711261,18.3582979396677,23.6444528103713,52.3532555113352,36.498240628906
"30",1929,1,0,1,5.72089794803752,1.91869047039505,0.883298536620681,1.30883875416327,19.8577278293555,39.0411169249615,78.2685410909027,69.1193042696045
"31",1930,1,0,1,7.13895824856646,3.53622148855005,1.16144884775842,1.32153937529956,15.010618239668,31.7918189520604,84.2500895995783,60.4019506111475
"32",1931,1,0,1,3.99684239482572,1.4845419158172,0.983157669398932,0.887717576078142,24.7705038609562,20.9938567765013,54.9738038498189,34.9165698581317
"33",1932,1,1,0,5.34402309882215,-0.101800955358236,1.02725814969722,1.443864275749,2.13298634062308,41.1401207467904,135.802198826928,74.1000276837033
"34",1933,1,0,1,1.13076180845418,2.49677808681971,0.933548714039399,1.39719820692688,26.0797042740032,15.5837059260037,60.5406275945822,38.3612550418577
"35",1934,1,1,0,4.30423012161931,2.73932532415953,1.0663769955751,1.30468920008759,13.5779184819495,-27.7421276291165,-2.81947625136892,-14.4804770863176
"36",1935,1,0,1,5.22037870197264,-0.646838737607278,1.1590685096962,0.065632600710004,26.6906699252924,41.6607264777274,68.2982238304511,28.8059054444575
"37",1936,1,1,0,2.7663239861218,1.15542109844923,1.15792407706448,1.54569897466113,4.49375471269793,-42.7738397207716,-54.4974376431517,-38.1816396346667
"38",1937,1,1,0,3.96333334857545,2.80611085832097,1.41148505955216,1.70538584737851,7.27124910645281,7.91946938024931,81.1486498972258,29.6684288814818
"39",1938,1,0,1,4.72316147817856,1.22923546048713,1.20219166751354,1.34279818336664,26.2260594158323,17.8653239873762,56.7083812617296,33.0953646750428
"40",1939,1,0,1,4.06301588050394,1.46852988731241,1.49223419097905,0.916443147062495,21.8052194783898,-5.79916413760791,27.6830988845964,9.43911684788985
"41",1940,1,1,0,5.50460319508745,0.366366712597802,1.00670738618936,0.816840737113253,9.37910611434281,23.0692585258662,77.4386469311899,33.2258823538298
"42",1941,1,1,0,3.40444091929988,0.449847692798792,0.79220417746046,1.28517140216021,8.29044904407334,-15.1941782012769,-4.24034128336187,-9.06768898772278
"43",1942,1,0,1,3.19434809589264,1.12821832669048,1.40778359334012,0.74118245098876,21.2045907953362,9.98869585272348,34.5731566025665,16.6857284229091
"44",1943,1,0,1,3.12882310045846,2.23611326087041,1.39883461532608,0.791633243964752,19.737507599628,31.0713388619978,59.0802959807991,37.6236240423464
"45",1944,1,0,1,7.45089284790479,-0.314812399982479,1.48881778950777,0.995152061685473,17.2583402078554,-37.6440729809747,-10.1629335208382,-30.714427171167
"46",1945,1,1,0,3.47164119457058,1.07299035217131,1.6997168722629,0.925796536946613,14.2795030901183,37.2347859503196,95.8867252313572,41.6565196121819
"47",1946,1,0,1,3.67339999250587,0.465958926172186,-2.22255414104751,0.956213791025262,18.9195228029098,-9.76590252088483,21.7184997033903,-9.54198291467829
"48",1947,1,0,1,5.97697903218635,0.123174687670781,-2.48753385742121,0.66635521457559,22.0366867716571,14.3498633594525,44.1241694514938,17.8699828771655
"49",1948,1,0,1,4.67431109134346,1.24849132249605,-2.64869151986576,1.17174047803249,15.0030527003218,8.54018287324757,54.0636720242946,11.7291810093618
"50",1949,1,0,1,4.65756146264721,1.10676782450195,-2.52173238749123,1.1605199857532,17.9639048682529,-12.5676382354141,26.3423554417852,-13.5511351053543
"51",1950,1,0,1,6.02563516090198,1.80374580471097,-2.08147171945192,1.74178976782131,21.2547941052789,27.3200436692335,79.6911545806938,38.2762482780085
"52",1951,1,0,1,0.619427724615329,0.597084863121075,-3.78796046006404,0.881837537750019,25.3506207798063,-2.44714073108319,38.1933472155503,-3.86135698654143
"53",1952,1,0,1,3.19315235295261,1.43319471830089,-3.41560495700662,1.25451790790577,18.5924203972317,28.2621887717421,75.787307506175,36.2941490215045
"54",1953,1,0,1,4.77055160616385,0.549042127142642,-2.99092922669115,1.76486912339833,17.2049923838363,53.6251644543284,95.9486054950576,77.7768720929814
"55",1954,1,1,0,4.12595818947152,1.37678099925617,-2.41846337421492,1.25285085321975,7.16853274109269,1.86555327918515,45.5496679395086,5.46650527980367
"56",1955,1,0,1,3.93352854092951,0.632976855447321,-2.55110744997359,2.00576278218345,23.1721942198763,61.7326826527927,106.735348016407,102.311398561025
"57",1956,1,0,1,2.20954491436046,1.07866023178726,-2.05408239949027,0.79878133679472,20.4490582132959,14.8900189763139,53.1128467543325,15.1022575433853
"58",1957,1,0,1,4.25482661602699,1.35824066340081,-3.28893056801777,1.93509792529886,23.5381456535049,44.924748942886,97.482114269011,72.9394674309936
"59",1958,1,1,0,2.12659404403132,2.54790820944123,-1.72788272466058,2.13415913547341,13.4877117986003,13.1009987341762,103.648317064534,33.8392902933374
"60",1959,1,0,1,4.00491277478204,-0.0653532271493579,-3.19565930803798,1.83264528204876,16.4712510599258,16.3731045976233,54.0696958089551,31.8745348950827
"61",1960,1,0,1,5.08940008309914,-0.913012951842609,-3.76514656278689,1.86690146329545,20.9853789006634,-14.4152789885036,23.9681037128812,-10.1929936737109
"62",1961,1,1,0,3.09496638340359,2.94541042539217,-1.86740257901803,2.14925549384239,8.82010126983599,36.2904009646239,169.707424387703,74.8335345384306
"63",1962,1,0,1,2.22739234903339,2.27210960137757,-3.02101725932569,1.20248974107383,22.3402136118968,-1.42448554962536,52.1413958629821,14.6497819088974
"64",1963,1,0,1,3.73602830166433,1.05922080346066,-3.29104411558265,1.93156756129483,24.1837514386743,-13.1222232746887,39.2912226862721,-3.94537145658912
"65",1964,1,1,0,3.98800433851585,4.6920041808223,-2.68966382494667,1.48528559145529,7.90625155766435,-74.1909960419805,-79.9068229383856,-73.4493319195772
"66",1965,1,1,0,3.0199032428703,0.756404430696422,-3.60477978420787,2.83986737546201,9.86597162166037,64.5761621344475,271.227076414424,153.947420033961
"67",1966,1,0,1,5.52781091569087,1.27532474642454,-3.23707125492566,1.90935087100745,17.1118486383309,-8.73780432737832,42.4621435446175,7.79128756566577
"68",1967,1,1,0,6.05523646619144,0.141137143545228,-3.66107826709564,2.19934890588949,12.5906428686059,-35.2344367816116,-20.5577014940836,-29.4582310033171
"69",1968,1,0,1,2.88297129373747,-0.0656340422967632,-2.87770438366542,2.12038433458647,16.5098049403226,-17.4756330279785,18.5713003501298,2.53931264548743
"70",1969,1,1,0,1.48997681942787,1.24573437814162,-3.54915941586663,1.89082134325312,12.2922590792894,10.2546130710291,93.225930925553,41.5076391467141
"71",1970,1,1,0,3.36619947572061,0.802129703802722,-4.42239111172456,1.38727469000624,11.6519369733811,36.191461600946,143.816859430244,67.496317495897
"72",1971,1,1,0,3.99140063039258,0.0939356345511239,-2.87575060058661,1.62157357888258,13.5312754521848,-13.477204443018,31.4663232619874,10.5887750717712
"73",1972,1,1,0,3.1759593025867,3.09675518737768,-4.7745791189324,1.76712034715436,10.0650154262222,25.4973644351417,157.191602978794,67.2904662742954
"74",1973,1,0,1,4.92900549138067,0.573607443085438,-3.16890918741878,1.78339534334051,18.9784100903979,56.4630000855843,96.0883099676216,110.707733295802
"75",1974,1,0,1,2.62659143495849,2.2396229579315,-3.29461684078538,2.42755981578553,20.2780733928598,-3.9675944680563,66.6693156571674,35.2709054775749
"76",1975,1,1,0,3.00159927245632,2.60036501718516,-3.92795248743795,3.0919623495927,13.0562034428609,21.6841268349661,193.812709652379,97.9913943957742
"77",1976,1,0,1,5.62062783023277,2.4894888377238,-4.28902609234463,1.69802907837974,18.6520412857015,11.9613277880561,77.3705492528432,52.3708536624233
"78",1977,1,1,0,2.72285407589556,0.133196853023221,-4.64569885474218,2.27834077788592,12.0441294891915,-5.25545577994752,72.6120964554505,38.0597927960772
"79",1978,1,0,1,3.68296817091396,2.74080228520819,-3.95387625057287,2.38775132256377,20.1092188090816,-19.311188304619,53.6871733294331,15.2217284093197
"80",1979,1,0,1,3.45014735939181,2.0930416943677,-4.381838203353,2.12371336569518,22.2474023797341,17.860481355029,92.6304658233888,77.3029252579395
"81",1980,1,1,0,1.91588956496581,0.867982851210381,-2.74849418209979,2.26704178765027,16.4060234025848,11.090818384383,132.223247744873,71.3437417368354
"82",1981,1,0,1,5.40408385305745,-0.590690255412325,-4.17654219355141,2.48523482452465,19.277677991358,-23.0362754794762,13.9478400787162,16.5017293454223
"83",1982,1,0,1,4.7086610354484,-0.711874072941549,-4.05412082704964,2.36203670824632,19.7111936363739,-16.6790401157646,23.7256027093215,28.3253559936874
"84",1983,1,1,0,1.29216874210608,0.764477786234502,-4.88405146297211,1.96600140983197,15.5009336078902,-49.2319597233759,-27.2738535137927,-23.0072606487818
"85",1984,1,0,1,3.09077924560436,2.09919478026684,-3.58443966244995,2.74933461838245,17.3740890075137,-8.00089275871237,60.937882558713,49.1094457362375
"86",1985,1,1,0,4.22513831119067,1.36001192432271,-4.33118374788526,2.39105156686663,10.8639684055648,18.613682733876,168.44846202829,91.9297385510624
"87",1986,1,1,0,3.39081456466318,2.06262353606886,-3.70800848992386,1.96734702017783,12.8245925981746,37.5828345060761,201.310598059207,111.099886286748
"88",1987,1,0,1,3.43089641519801,2.43806954731874,-3.41499662830133,1.5487492019113,20.9408171264054,30.5257610266338,90.5330007973177,89.1326658887759
"89",1988,1,0,1,3.80251750332704,2.4707077218875,-3.94962023552846,1.43270461325036,15.7743379144725,51.6489821476752,113.239776067794,107.364405392564
"90",1989,1,0,1,1.81210758893809,2.25996482801553,-4.18908920402943,2.25401801844435,23.853830642866,-2.40999533542813,61.4994829003831,63.2127064426453
"91",1990,1,0,1,3.75357806603633,2.67803902997347,-4.52476801995209,1.63335482829374,19.6063959201508,-18.0445399850333,39.1641589727268,31.7693849111907
"92",1991,1,0,1,4.5301372213463,1.22852011734699,-4.64152538783823,2.31175885382343,18.8783394520299,4.66879416573809,63.0998084594259,80.0943437662525
"93",1992,1,0,1,3.27469760866282,0.551619960074635,-3.70413163800219,2.7360853183701,22.4148584672313,23.4229065322284,78.39474769384,120.199726081009
"94",1993,1,0,1,3.51453053867368,1.20384361564703,-4.67942203891369,2.52813290569346,20.2449138359883,1.07751498781108,65.1430761041956,77.2321610357096
"95",1994,1,1,0,3.16920133321621,0.236856751603499,-4.28065627959699,2.53052686033884,10.5599443755787,17.2442739450107,171.233067355973,109.610409075266
"96",1995,1,1,0,2.22831326829219,1.1710867560729,-5.00168370097108,2.06804746569507,13.9917779898222,13.6229343835171,151.972890807798,93.2077189098749
"97",1996,1,1,0,3.46648109654979,3.76514821864276,-4.1014660808637,2.50641298457024,6.92683362205571,11.5917877473816,198.726361267373,107.19022104302
"98",1997,1,0,1,4.35843720020275,1.43416608107507,-4.04075875977068,2.46716673064866,21.742632237376,17.5969142404112,74.8505261852558,114.752916783615
"99",1998,1,1,0,0.967428152418886,0.552305191404547,-4.8742441347531,2.62832363452191,15.8034248082434,53.7665915642925,280.942801420536,183.081570412508
"100",1999,1,1,0,3.60994026423016,-0.742001169224772,-4.94306929968539,1.41415380762355,9.60661532711493,2.26034479630599,100.510312595649,64.9769572461159
"101",1900,2,0,1,3.31303052802068,-0.583355608923811,1.08385628221638,0.563800908191359,21.7407664770958,12.3483203072736,32.4469847524241,54.4886116558117
"102",1901,2,0,1,5.01029565320052,2.27143575575658,0.679323922790611,1.34721358704783,24.8657788747309,3.08344012308341,49.1146112753194,62.0127105976176
"103",1902,2,0,1,3.6630448677459,0.806483843093,0.22039470885131,0.890161148956238,28.5804517680202,15.6692065061095,53.9699310782917,58.4506318056514
"104",1903,2,1,0,1.79768799430751,0.58091196462896,0.505988409174355,-0.865649112418803,16.1592439351719,-5.9570598386803,10.003176693955,3.45969147648423
"105",1904,2,0,1,7.18133507910357,0.207786613007672,0.483521241349933,-0.535888517890589,19.3961171833759,-7.48747040257116,11.9952357996078,7.48433965881372
"106",1905,2,0,1,5.64810060914399,-0.329866635423075,0.50194794888664,0.474120774149696,23.1586462099762,25.30395599093,53.177515769539,52.8088378950991
"107",1906,2,1,0,4.5912564187741,0.413920567495374,0.255388702172916,0.223582788283718,12.0691495721953,17.2460074436456,76.1424992623803,35.8074081848589
"108",1907,2,0,1,4.51966657491418,0.361638611325462,0.323121600484326,-0.781614561736355,16.2688337175362,19.8484584295862,46.7241006806339,4.78694268214767
"109",1908,2,1,0,3.90438242667709,1.91484213888997,0.473769790657165,-0.22179230646426,16.0836125504797,4.72260622438527,50.3326862876076,18.7640133037625
"110",1909,2,1,0,5.19022734276061,0.650948021528771,0.433395195549131,-0.17243812441242,2.74522184613565,-21.8139866701587,-1.40293465523448,7.0290619347392
"111",1910,2,1,0,6.30013107112767,0.997883188287874,0.963689411843451,0.174090768311698,11.1798677701971,15.5566388738889,72.0043035819151,31.6598653718185
"112",1911,2,0,1,3.16549407606897,-0.226360641028268,0.277699627692823,0.653773365977077,19.0783447859557,20.3061193261607,42.9980548864157,50.6520084792849
"113",1912,2,0,1,4.28615183319366,1.02110908357662,0.855719152141041,-0.199120638501782,19.5402574725124,-8.31785433268204,19.1321766600797,12.264540533463
"114",1913,2,1,0,3.56612940680648,2.00211137795157,0.506321860809058,0.445731452149279,10.9539103486705,13.0320536006118,74.9889694890819,34.7306457598713
"115",1914,2,1,0,5.88232563659423,2.65723820483289,0.48974274480065,-0.0522298014931533,12.1326075412885,29.248681735444,85.0531247813913,30.5859202257264
"116",1915,2,0,1,7.21149225257092,-0.744777136809999,0.530808292732771,0.869150712033673,16.6732017356745,23.0343385432151,53.5926978110846,53.3007648045965
"117",1916,2,0,1,4.33104669963452,1.90884793337325,0.650844623379654,-0.576570993136159,18.6731219934967,0.195639982868212,22.8892014550842,11.4981585357423
"118",1917,2,0,1,3.55412441587445,0.821542266661791,0.631804033606741,-0.718440163429594,27.9334547567941,2.75046463739198,32.8951060428013,1.53539527256544
"119",1918,2,0,1,5.54577344068472,1.93486286606154,0.367912321971918,-0.859719708764508,15.5609999758286,27.3853041779495,55.7890672111802,1.6179796820233
"120",1919,2,0,1,6.43946746713116,0.881756340661057,0.53778266179472,0.161289154210651,19.914639817722,-6.37895843882511,20.229396962443,14.2274683117449
"121",1920,2,0,1,6.70396007288667,-2.13795632213114,0.431551349081107,-0.443968534063871,17.9277794959122,14.4217047052893,41.8276601615997,15.9844132508959
"122",1921,2,1,0,4.93261282544551,1.36943443629853,0.397383735063435,-0.243790328121678,14.2583200688383,25.2549049791108,72.5246522223826,19.7184493627275
"123",1922,2,1,0,4.96014513575776,0.829700287161273,0.566447217818834,-0.318524635013901,11.0133147700794,43.8042809781935,84.1902711677507,26.6674624792224
"124",1923,2,0,1,5.61705764340213,0.692436056030708,0.362927105968462,0.3214776220976,14.5606819010659,1.07640346239051,28.6652236603952,16.3175625933601
"125",1924,2,1,0,5.35394884971084,2.35974932740427,0.637667655730927,-0.175366726342665,9.62946305137947,-2.7106960105705,37.1035544137171,11.3546242250867
"126",1925,2,0,1,4.97929525704115,-0.98992464845574,0.582527195266695,-0.351629861096167,15.8615214165737,8.47321209094073,36.6127866231069,14.9847171966767
"127",1926,2,1,0,4.26381413661499,1.56665437467464,0.413920503590646,0.716445984970237,13.6857216947136,24.2157462811552,96.9681675056434,41.8456537461365
"128",1927,2,1,0,7.38942845397167,0.414813993781929,0.518754060292946,0.837876370961936,8.37146797871839,33.4226112163852,102.850347699213,48.9873350030749
"129",1928,2,0,1,6.6503691170591,1.14004034244702,0.647317110136683,-0.236240533917989,19.0052575957336,-10.3022281547445,17.921151555222,5.95549618907304
"130",1929,2,1,0,3.91066171963689,0.798044288574743,0.495816100157917,0.329492807879494,9.99865736929186,2.81945114379258,36.5837708095498,15.3626822851561
"131",1930,2,1,0,2.58568101468275,0.0339276315662185,0.663838850497636,-0.800078007145436,12.6855530697987,-13.5718364146714,-1.08920433233075,-1.31312090915518
"132",1931,2,1,0,4.05456163878827,0.533312425451581,0.518355006200613,1.62375700662118,14.4586606660416,30.9981524392417,133.318659831305,70.1939687397389
"133",1932,2,1,0,6.92957807507359,1.42083199788334,0.58572671068638,-0.222615998373078,11.8652568010755,6.95082826991523,40.0391390301076,9.12883836074501
"134",1933,2,1,0,4.68791338538254,0.386333082060285,0.478204605952319,-0.863119801604649,11.2671341640568,-11.9963260935868,5.67756072064838,-0.109443930272528
"135",1934,2,1,0,5.38367753953644,1.16032953273123,0.308379051625781,0.0700588463467967,9.48609510852375,0.26403840629703,34.3532105313862,9.04454236425862
"136",1935,2,1,0,3.66174604477786,-0.65984133739664,0.831273842490136,-0.391799192306037,1.24149283943274,-0.169830679495742,24.3382003883611,7.40637463977616
"137",1936,2,1,0,6.59475087677715,0.0243924585346048,0.432736428698252,-0.426176501567666,9.11575998500344,-3.12377568100133,19.0343900534973,3.79893322624647
"138",1937,2,0,1,6.90737933364884,-0.00949239178215983,0.472495303445092,-0.645892596094526,15.6145612341895,24.1038024847588,41.844899186134,8.67420587269402
"139",1938,2,0,1,6.12968284102985,1.51246105444105,0.481977632609249,-0.714618325547881,20.2405689137629,-2.35919133770629,24.3696003829045,3.45118983693586
"140",1939,2,0,1,5.07921234502671,1.64966848277398,0.458825996251377,-0.152260667813234,18.1735476823342,27.2809699828961,53.1876051886745,15.6965077671789
"141",1940,2,0,1,3.84943182722749,0.596476857112186,0.771650612560704,0.448436806077523,23.5470880882573,-18.5609729208385,4.81472943765488,-2.81242085334525
"142",1941,2,1,0,2.76468004227902,0.67405939390745,0.664392854807119,0.174609059712901,13.2914067306728,9.10328685520493,37.5444580450869,10.7869983121021
"143",1942,2,1,0,6.90812206667347,-0.278815286205696,0.888582454334249,-0.0171164364065284,2.39551028322557,7.45670008087473,22.2402872026415,4.79961247485749
"144",1943,2,1,0,5.41606629616304,0.128067101900708,0.346750210608022,-0.391121934548094,0.191758673266207,2.60035754385104,23.828113331003,4.31016432234372
"145",1944,2,0,1,6.68464193002932,1.42952048579298,-0.191409301492478,0.212242821206596,17.7913310310326,-8.71289406405507,20.5267715371354,-0.623850841563738
"146",1945,2,0,1,5.95400996295245,-1.00795906376954,0.500441026668195,0.743223593402734,18.0862295120792,21.2401515748345,42.6431495875661,24.760079724348
"147",1946,2,0,1,6.18014654264347,1.64572694298847,0.545847306276688,-0.595330752703947,24.013482659542,-17.1760159579685,9.20363006883779,0.132546134426347
"148",1947,2,1,0,4.32911346913062,0.562318892116555,0.540138189135386,-1.25912100157253,9.39947356786989,0.778934615988903,16.0053277030496,-0.047608000624428
"149",1948,2,0,1,7.03753889446488,-0.0741972032058722,0.696480525663446,0.0635736921837866,15.6859497157822,30.8408612621052,51.1122225719903,18.4383631903016
"150",1949,2,0,1,5.83567351740507,0.619087099591028,0.531658188303927,-0.149291181965761,22.1957093763878,4.06374548481285,34.1059954123079,0.540159804112666
"151",1950,2,0,1,5.84285881385841,0.949356570032073,0.267717741902326,-0.0997270413296965,17.9018351183649,-1.28364985307569,25.0909128563602,-1.21907917100033
"152",1951,2,0,1,5.87682200342186,0.217627970305246,0.682534477209227,-0.311908953141045,16.6966162326941,9.28723364948325,29.6633133842322,4.02106855802581
"153",1952,2,0,1,5.28386418383372,0.861376910091661,0.175758453707747,-1.03463979978218,21.3980846331115,39.9531345127173,64.8822274547852,-0.194323564927862
"154",1953,2,1,0,4.17154929280154,-0.328611180097023,0.620911843338912,-0.0370703639887751,16.049832305554,-3.6553132366903,14.8149394924187,-0.927199555295801
"155",1954,2,0,1,3.88535462026905,0.724168716254289,0.861936879256117,-0.74025922863584,19.2634902311623,10.3047032098037,30.6852021427305,-0.814486903944916
"156",1955,2,0,1,6.83208694090925,2.30577548697813,0.451743500853625,0.138987853517635,23.2322068581733,17.7627023628446,47.7030611995546,15.0404177023927
"157",1956,2,0,1,7.95892052277365,0.164406823476827,0.739039256661009,-1.44876272148488,17.6994329195979,17.5901728015335,41.1019502659956,-2.43606177214039
"158",1957,2,1,0,6.44297879942002,0.78909199643863,0.880337612362989,-0.392185547703641,12.4181405260595,15.7408570859895,41.7805398800514,7.3981106275817
"159",1958,2,1,0,4.95860806431461,1.1065656512781,0.448607917407888,-0.66144522013882,13.7408649273222,-3.20413887209755,15.5455983922934,-2.06497542879957
"160",1959,2,1,0,4.66549535363584,2.4495229804108,0.187084683699125,-0.644147009309258,5.62439914873038,16.522941427342,36.9706190287878,3.48462313051098
"161",1960,2,0,1,3.6831530824907,0.989171548183106,0.856326096760643,-1.05393868493657,27.9212681860236,-8.65459429957398,15.5210053597814,-0.339467811555686
"162",1961,2,0,1,3.67900556341436,0.832173354809781,0.966051299357524,0.529300723037919,25.6225296813832,27.8647730471972,53.5976970431557,29.3637907568371
"163",1962,2,1,0,5.03555896462004,1.608817408771,0.563462405921117,-1.06968585316534,13.7437473191237,31.9237488302071,51.5610944821277,-2.30654069914813
"164",1963,2,0,1,5.40480253070892,0.398410803164573,0.639592274271101,0.449774617758441,21.5183808148431,-2.4841409651003,24.7974025226107,5.61327386115132
"165",1964,2,1,0,7.62983232973416,-0.334841258380518,0.451089455383282,-0.256518400446245,10.7554322498027,19.2090312871003,55.5568882651251,12.6515126916312
"166",1965,2,0,1,5.05022696110132,1.87128962081241,0.429004732726418,-0.809339267068538,25.0818287344259,4.31858012449772,28.4637354763427,2.99881430070468
"167",1966,2,0,1,6.43136331888788,0.629441528486223,0.426019412746422,-0.0328001452307601,25.9563187865895,10.5444107707071,38.2621234512961,14.5053679907932
"168",1967,2,0,1,7.8089704911381,-0.0129949745764489,0.47228007897162,-0.738923542398731,19.3764315609349,-5.62100487791145,16.8772955220565,0.832065841446094
"169",1968,2,0,1,4.89260177092381,0.446070503124131,0.712724875980716,-0.264849380876581,27.4410263543677,-0.641494536545439,21.7949219420911,5.91291223087594
"170",1969,2,0,1,6.17058806972712,0.549922699025672,0.775337235150017,-1.16269149483868,15.319627144365,22.114879633644,42.5606456824921,-2.43743814382183
"171",1970,2,1,0,5.38798488603146,-0.69832482559222,0.21598069294323,-0.0641293811538144,13.6435820028279,27.0051992982407,76.2986005450627,24.3188753288257
"172",1971,2,1,0,4.35103454268046,1.05313084029497,0.738046656774577,-0.457571433034752,14.7334065980481,10.2076669505513,39.2364899439875,10.3097877452498
"173",1972,2,0,1,8.28815358923593,0.562561166039647,0.671571771194052,-0.0866898178537384,19.8364232599751,-14.1108413763668,16.3040225140908,1.77236347207797
"174",1973,2,0,1,5.90929674666991,-0.359756940262148,0.557286195743445,-0.948641299794051,17.5565279067261,-12.1961739990056,14.4520258448779,-1.56566474683348
"175",1974,2,1,0,2.87676780534117,0.718682775585769,0.907102479176603,-1.15398925478452,16.2854205371966,-10.9782097407532,5.81197183848737,1.02131331560306
"176",1975,2,0,1,6.22143042148815,-0.19309109947754,0.486110364389475,-0.63404207677426,16.8073023561339,-9.27412188579488,12.1220852062817,6.20835464538726
"177",1976,2,1,0,6.72107998223807,0.0696832515298004,0.287907261556362,0.333208865902143,11.6002738390314,42.4473580140628,111.878783398465,44.5946381859815
"178",1977,2,0,1,2.95454014001425,1.07428914649896,0.723419859035905,-0.0119559101660779,24.6421470080075,0.976981180432152,28.9912208811388,15.6915107175109
"179",1978,2,1,0,7.44589157344438,-0.124473340608423,1.07537770698523,-1.1544881809183,12.711739292191,6.17456410955444,22.4802875880457,-3.54667559723689
"180",1979,2,1,0,7.06467434558596,-1.19921854904488,0.611811862038843,-1.25699369908594,5.9406006529458,8.8071381267212,23.6793440551199,-7.58688302145769
